Date,Delhi,Mumbai,Chennai,Kolkata
21/01/2022,95.41,109.98,101.4,104.67
20/01/2022,95.41,109.98,101.4,104.67
19/01/2022,95.41,109.98,101.4,104.67
18/01/2022,95.41,109.98,101.4,104.67
17/01/2022,95.41,109.98,101.4,104.67
16/01/2022,95.41,109.98,101.4,104.67
15/01/2022,95.41,109.98,101.4,104.67
14/01/2022,95.41,109.98,101.4,104.67
13/01/2022,95.41,109.98,101.4,104.67
12/01/2022,95.41,109.98,101.4,104.67
11/01/2022,95.41,109.98,101.4,104.67
10/01/2022,95.41,109.98,101.4,104.67
09/01/2022,95.41,109.98,101.4,104.67
08/01/2022,95.41,109.98,101.4,104.67
07/01/2022,95.41,109.98,101.4,104.67
06/01/2022,95.41,109.98,101.4,104.67
05/01/2022,95.41,109.98,101.4,104.67
04/01/2022,95.41,109.98,101.4,104.67
03/01/2022,95.41,109.98,101.4,104.67
02/01/2022,95.41,109.98,101.4,104.67
01/01/2022,95.41,109.98,101.4,104.67
31/12/2021,95.41,109.98,101.4,104.67
30/12/2021,95.41,109.98,101.4,104.67
29/12/2021,95.41,109.98,101.4,104.67
28/12/2021,95.41,109.98,101.4,104.67
27/12/2021,95.41,109.98,101.4,104.67
26/12/2021,95.41,109.98,101.4,104.67
25/12/2021,95.41,109.98,101.4,104.67
24/12/2021,95.41,109.98,101.4,104.67
23/12/2021,95.41,109.98,101.4,104.67
22/12/2021,95.41,109.98,101.4,104.67
21/12/2021,95.41,109.98,101.4,104.67
20/12/2021,95.41,109.98,101.4,104.67
19/12/2021,95.41,109.98,101.4,104.67
18/12/2021,95.41,109.98,101.4,104.67
17/12/2021,95.41,109.98,101.4,104.67
16/12/2021,95.41,109.98,101.4,104.67
15/12/2021,95.41,109.98,101.4,104.67
14/12/2021,95.41,109.98,101.4,104.67
13/12/2021,95.41,109.98,101.4,104.67
12/12/2021,95.41,109.98,101.4,104.67
11/12/2021,95.41,109.98,101.4,104.67
10/12/2021,95.41,109.98,101.4,104.67
09/12/2021,95.41,109.98,101.4,104.67
08/12/2021,95.41,109.98,101.4,104.67
07/12/2021,95.41,109.98,101.4,104.67
06/12/2021,95.41,109.98,101.4,104.67
05/12/2021,95.41,109.98,101.4,104.67
04/12/2021,95.41,109.98,101.4,104.67
03/12/2021,95.41,109.98,101.4,104.67
02/12/2021,95.41,109.98,101.4,104.67
01/12/2021,103.97,109.98,101.4,104.67
30/11/2021,103.97,109.98,101.4,104.67
29/11/2021,103.97,109.98,101.4,104.67
28/11/2021,103.97,109.98,101.4,104.67
27/11/2021,103.97,109.98,101.4,104.67
26/11/2021,103.97,109.98,101.4,104.67
25/11/2021,103.97,109.98,101.4,104.67
24/11/2021,103.97,109.98,101.4,104.67
23/11/2021,103.97,109.98,101.4,104.67
22/11/2021,103.97,109.98,101.4,104.67
21/11/2021,103.97,109.98,101.4,104.67
20/11/2021,103.97,109.98,101.4,104.67
19/11/2021,103.97,109.98,101.4,104.67
18/11/2021,103.97,109.98,101.4,104.67
17/11/2021,103.97,109.98,101.4,104.67
16/11/2021,103.97,109.98,101.4,104.67
15/11/2021,103.97,109.98,101.4,104.67
14/11/2021,103.97,109.98,101.4,104.67
13/11/2021,103.97,109.98,101.4,104.67
12/11/2021,103.97,109.98,101.4,104.67
11/11/2021,103.97,109.98,101.4,104.67
10/11/2021,103.97,109.98,101.4,104.67
09/11/2021,103.97,109.98,101.4,104.67
08/11/2021,103.97,109.98,101.4,104.67
07/11/2021,103.97,109.98,101.4,104.67
06/11/2021,103.97,109.98,101.4,104.67
05/11/2021,103.97,109.98,101.4,104.67
04/11/2021,103.97,109.98,101.4,104.67
03/11/2021,110.04,115.85,106.66,110.49
02/11/2021,110.04,115.85,106.66,110.49
01/11/2021,109.69,115.5,106.35,110.15
31/10/2021,109.34,115.15,106.04,109.79
30/10/2021,108.99,114.81,105.74,109.46
29/10/2021,108.64,114.47,105.43,109.12
28/10/2021,108.29,114.14,105.13,108.78
27/10/2021,107.94,113.8,104.83,108.45
26/10/2021,107.59,113.46,104.52,108.11
25/10/2021,107.59,113.46,104.52,108.11
24/10/2021,107.59,113.46,104.52,108.11
23/10/2021,107.24,113.12,104.22,107.78
22/10/2021,106.89,112.78,103.92,107.44
21/10/2021,106.54,112.44,103.61,107.11
20/10/2021,106.19,112.11,103.31,106.77
19/10/2021,105.84,111.77,103.01,106.43
18/10/2021,105.84,111.77,103.01,106.43
17/10/2021,105.84,111.77,103.01,106.43
16/10/2021,105.49,111.43,102.7,106.1
15/10/2021,105.14,111.09,102.4,105.76
14/10/2021,104.79,110.75,102.1,105.43
13/10/2021,104.44,110.41,101.79,105.09
12/10/2021,104.44,110.41,101.79,105.09
11/10/2021,104.44,110.41,101.79,105.09
10/10/2021,104.14,110.12,101.53,104.8
09/10/2021,103.84,109.83,101.27,104.52
08/10/2021,103.54,109.54,101.01,104.23
07/10/2021,103.24,109.25,100.75,103.94
06/10/2021,102.94,108.96,100.49,103.65
05/10/2021,102.64,108.67,100.23,103.36
04/10/2021,102.39,108.43,100.01,103.07
03/10/2021,102.39,108.43,100.01,103.07
02/10/2021,102.14,108.19,99.8,102.77
01/10/2021,101.89,107.95,99.58,102.47
30/09/2021,101.64,107.71,99.36,102.17
29/09/2021,101.39,107.47,99.15,101.87
28/09/2021,101.39,107.47,99.15,101.87
27/09/2021,101.19,107.26,98.96,101.62
26/09/2021,101.19,107.26,98.96,101.62
25/09/2021,101.19,107.26,98.96,101.62
24/09/2021,101.19,107.26,98.96,101.62
23/09/2021,101.19,107.26,98.96,101.62
22/09/2021,101.19,107.26,98.96,101.62
21/09/2021,101.19,107.26,98.96,101.62
20/09/2021,101.19,107.26,98.96,101.62
19/09/2021,101.19,107.26,98.96,101.62
18/09/2021,101.19,107.26,98.96,101.62
17/09/2021,101.19,107.26,98.96,101.62
16/09/2021,101.19,107.26,98.96,101.62
15/09/2021,101.19,107.26,98.96,101.62
14/09/2021,101.19,107.26,98.96,101.62
13/09/2021,101.19,107.26,98.96,101.62
12/09/2021,101.19,107.26,98.96,101.62
11/09/2021,101.19,107.26,98.96,101.62
10/09/2021,101.19,107.26,98.96,101.62
09/09/2021,101.19,107.26,98.96,101.62
08/09/2021,101.19,107.26,98.96,101.62
07/09/2021,101.19,107.26,98.96,101.62
06/09/2021,101.19,107.26,98.96,101.62
05/09/2021,101.19,107.26,98.96,101.62
04/09/2021,101.34,107.39,99.08,101.72
03/09/2021,101.34,107.39,99.08,101.72
02/09/2021,101.34,107.39,99.08,101.72
01/09/2021,101.34,107.39,99.08,101.72
31/08/2021,101.49,107.52,99.2,101.82
30/08/2021,101.49,107.52,99.2,101.82
29/08/2021,101.49,107.52,99.2,101.82
28/08/2021,101.49,107.52,99.2,101.82
27/08/2021,101.49,107.52,99.2,101.82
26/08/2021,101.49,107.52,99.2,101.82
25/08/2021,101.49,107.52,99.2,101.82
24/08/2021,101.49,107.52,99.2,101.82
23/08/2021,101.64,107.66,99.32,101.93
22/08/2021,101.64,107.66,99.32,101.93
21/08/2021,101.84,107.83,99.47,102.08
20/08/2021,101.84,107.83,99.47,102.08
19/08/2021,101.84,107.83,99.47,102.08
18/08/2021,101.84,107.83,99.47,102.08
17/08/2021,101.84,107.83,99.47,102.08
16/08/2021,101.84,107.83,99.47,102.08
15/08/2021,101.84,107.83,99.47,102.08
14/08/2021,101.84,107.83,99.47,102.08
13/08/2021,101.84,107.83,102.49,102.08
12/08/2021,101.84,107.83,102.49,102.08
11/08/2021,101.84,107.83,102.49,102.08
10/08/2021,101.84,107.83,102.49,102.08
09/08/2021,101.84,107.83,102.49,102.08
08/08/2021,101.84,107.83,102.49,102.08
07/08/2021,101.84,107.83,102.49,102.08
06/08/2021,101.84,107.83,102.49,102.08
05/08/2021,101.84,107.83,102.49,102.08
04/08/2021,101.84,107.83,102.49,102.08
03/08/2021,101.84,107.83,102.49,102.08
02/08/2021,101.84,107.83,102.49,102.08
01/08/2021,101.84,107.83,102.49,102.08
31/07/2021,101.84,107.83,102.49,102.08
30/07/2021,101.84,107.83,102.49,102.08
29/07/2021,101.84,107.83,102.49,102.08
28/07/2021,101.84,107.83,102.49,102.08
27/07/2021,101.84,107.83,102.49,102.08
26/07/2021,101.84,107.83,102.49,102.08
25/07/2021,101.84,107.83,102.49,102.08
24/07/2021,101.84,107.83,102.49,102.08
23/07/2021,101.84,107.83,102.49,102.08
22/07/2021,101.84,107.83,102.49,102.08
21/07/2021,101.84,107.83,102.49,102.08
20/07/2021,101.84,107.83,102.49,102.08
19/07/2021,101.84,107.83,102.49,102.08
18/07/2021,101.84,107.83,102.49,102.08
17/07/2021,101.84,107.83,102.49,102.08
16/07/2021,101.54,107.54,102.23,101.74
15/07/2021,101.54,107.54,102.23,101.74
14/07/2021,101.19,107.2,101.92,101.35
13/07/2021,101.19,107.2,101.92,101.35
12/07/2021,101.19,107.2,101.92,101.35
11/07/2021,100.91,106.93,101.67,101.01
10/07/2021,100.91,106.93,101.67,101.01
09/07/2021,100.56,106.59,101.37,100.62
08/07/2021,100.56,106.59,101.37,100.62
07/07/2021,100.21,106.25,101.06,100.23
06/07/2021,99.86,105.92,100.75,99.84
05/07/2021,99.86,105.92,100.75,99.84
04/07/2021,99.51,105.58,100.44,99.45
03/07/2021,99.16,105.24,100.13,99.04
02/07/2021,99.16,105.24,100.13,99.04
01/07/2021,98.81,104.9,99.8,98.64
30/06/2021,98.81,104.9,99.8,98.64
29/06/2021,98.81,104.9,99.8,98.64
28/06/2021,98.46,104.56,99.49,98.3
27/06/2021,98.46,104.56,99.49,98.3
26/06/2021,98.11,104.22,99.19,97.97
25/06/2021,97.76,103.89,98.88,97.63
24/06/2021,97.76,103.89,98.88,97.63
23/06/2021,97.5,103.63,98.65,97.38
22/06/2021,97.5,103.63,98.65,97.38
21/06/2021,97.22,103.36,98.4,97.12
20/06/2021,97.22,103.36,98.4,97.12
19/06/2021,96.93,103.08,98.14,96.84
18/06/2021,96.93,103.08,98.14,96.84
17/06/2021,96.66,102.82,97.91,96.58
16/06/2021,96.66,102.82,97.91,96.58
15/06/2021,96.41,102.58,97.69,96.34
14/06/2021,96.41,102.58,97.69,96.34
13/06/2021,96.12,102.3,97.43,96.06
12/06/2021,96.12,102.3,97.43,96.06
11/06/2021,95.85,102.04,97.19,95.8
10/06/2021,95.56,101.76,96.94,95.52
09/06/2021,95.56,101.76,96.94,95.52
08/06/2021,95.31,101.52,96.71,95.28
07/06/2021,95.31,101.52,96.71,95.28
06/06/2021,95.03,101.25,96.47,95.02
05/06/2021,94.76,100.98,96.23,94.76
04/06/2021,94.76,100.98,96.23,94.76
03/06/2021,94.49,100.72,95.99,94.5
02/06/2021,94.49,100.72,95.99,94.5
01/06/2021,94.49,100.72,95.99,94.5
31/05/2021,94.23,100.47,95.76,94.25
30/05/2021,93.94,100.19,95.51,93.97
29/05/2021,93.94,100.19,95.51,93.97
28/05/2021,93.68,99.94,95.28,93.72
27/05/2021,93.68,99.94,95.28,93.72
26/05/2021,93.44,99.71,95.06,93.49
25/05/2021,93.44,99.71,95.06,93.49
24/05/2021,93.21,99.49,94.86,93.27
23/05/2021,93.21,99.49,94.86,93.27
22/05/2021,93.04,99.32,94.71,93.11
21/05/2021,93.04,99.32,94.71,93.11
20/05/2021,92.85,99.14,94.54,92.92
19/05/2021,92.85,99.14,94.54,92.92
18/05/2021,92.85,99.14,94.54,92.92
17/05/2021,92.58,98.88,94.31,92.67
16/05/2021,92.58,98.88,94.31,92.67
15/05/2021,92.34,98.65,94.09,92.44
14/05/2021,92.34,98.65,94.09,92.44
13/05/2021,92.05,98.36,93.84,92.16
12/05/2021,92.05,98.36,93.84,92.16
11/05/2021,91.8,98.12,93.62,91.92
10/05/2021,91.53,97.86,93.38,91.66
09/05/2021,91.27,97.61,93.15,91.41
08/05/2021,91.27,97.61,93.15,91.41
07/05/2021,91.27,97.61,93.15,91.41
06/05/2021,90.99,97.34,92.9,91.14
05/05/2021,90.74,97.12,92.7,90.92
04/05/2021,90.55,96.95,92.55,90.76
03/05/2021,90.4,96.83,92.43,90.62
02/05/2021,90.4,96.83,92.43,90.62
01/05/2021,90.4,96.83,92.43,90.62
30/04/2021,90.4,96.83,92.43,90.62
29/04/2021,90.4,96.83,92.43,90.62
28/04/2021,90.4,96.83,92.43,90.62
27/04/2021,90.4,96.83,92.43,90.62
26/04/2021,90.4,96.83,92.43,90.62
25/04/2021,90.4,96.83,92.43,90.62
24/04/2021,90.4,96.83,92.43,90.62
23/04/2021,90.4,96.83,92.43,90.62
22/04/2021,90.4,96.83,92.43,90.62
21/04/2021,90.4,96.83,92.43,90.62
20/04/2021,90.4,96.83,92.43,90.62
19/04/2021,90.4,96.83,92.43,90.62
18/04/2021,90.4,96.83,92.43,90.62
17/04/2021,90.4,96.83,92.43,90.62
16/04/2021,90.4,96.83,92.43,90.62
15/04/2021,90.4,96.83,92.43,90.62
14/04/2021,90.56,96.98,92.58,90.77
13/04/2021,90.56,96.98,92.58,90.77
12/04/2021,90.56,96.98,92.58,90.77
11/04/2021,90.56,96.98,92.58,90.77
10/04/2021,90.56,96.98,92.58,90.77
09/04/2021,90.56,96.98,92.58,90.77
08/04/2021,90.56,96.98,92.58,90.77
07/04/2021,90.56,96.98,92.58,90.77
06/04/2021,90.56,96.98,92.58,90.77
05/04/2021,90.56,96.98,92.58,90.77
04/04/2021,90.56,96.98,92.58,90.77
03/04/2021,90.56,96.98,92.58,90.77
02/04/2021,90.56,96.98,92.58,90.77
01/04/2021,90.56,96.98,92.58,90.77
31/03/2021,90.56,96.98,92.58,90.77
30/03/2021,90.56,96.98,92.58,90.77
29/03/2021,90.78,97.19,92.77,90.98
28/03/2021,90.78,97.19,92.77,90.98
27/03/2021,90.78,97.19,92.77,90.98
26/03/2021,90.78,97.19,92.77,90.98
25/03/2021,90.78,97.19,92.77,90.98
24/03/2021,90.99,97.4,92.95,91.18
23/03/2021,91.17,97.57,93.11,91.35
22/03/2021,91.17,97.57,93.11,91.35
21/03/2021,91.17,97.57,93.11,91.35
20/03/2021,91.17,97.57,93.11,91.35
19/03/2021,91.17,97.57,93.11,91.35
18/03/2021,91.17,97.57,93.11,91.35
17/03/2021,91.17,97.57,93.11,91.35
16/03/2021,91.17,97.57,93.11,91.35
15/03/2021,91.17,97.57,93.11,91.35
14/03/2021,91.17,97.57,93.11,91.35
13/03/2021,91.17,97.57,93.11,91.35
12/03/2021,91.17,97.57,93.11,91.35
11/03/2021,91.17,97.57,93.11,91.35
10/03/2021,91.17,97.57,93.11,91.35
09/03/2021,91.17,97.57,93.11,91.35
08/03/2021,91.17,97.57,93.11,91.35
07/03/2021,91.17,97.57,93.11,91.35
06/03/2021,91.17,97.57,93.11,91.35
05/03/2021,91.17,97.57,93.11,91.35
04/03/2021,91.17,97.57,93.11,91.35
03/03/2021,91.17,97.57,93.11,91.35
02/03/2021,91.17,97.57,93.11,91.35
01/03/2021,91.17,97.57,93.11,91.35
28/02/2021,91.17,97.57,93.11,91.35
27/02/2021,91.17,97.57,93.11,91.35
26/02/2021,90.93,97.34,92.9,91.12
25/02/2021,90.93,97.34,92.9,91.12
24/02/2021,90.93,97.34,92.9,91.12
23/02/2021,90.93,97.34,92.9,91.12
22/02/2021,90.58,97,92.59,91.78
21/02/2021,90.58,97,92.59,91.78
20/02/2021,90.58,97,92.59,91.78
19/02/2021,90.19,96.62,92.25,91.41
18/02/2021,89.88,96.32,91.98,91.11
17/02/2021,89.54,96,91.68,90.78
16/02/2021,89.29,95.75,91.45,90.54
15/02/2021,88.99,95.46,91.19,90.25
14/02/2021,88.73,95.21,90.96,90.01
13/02/2021,88.44,94.93,90.7,89.73
12/02/2021,88.14,94.64,90.44,89.44
11/02/2021,87.85,94.36,90.18,89.16
10/02/2021,87.6,94.12,89.96,88.92
09/02/2021,87.3,93.83,89.7,88.63
08/02/2021,86.95,93.49,89.39,88.3
07/02/2021,86.95,93.49,89.39,88.3
06/02/2021,86.95,93.49,89.39,88.3
05/02/2021,86.95,93.49,89.39,88.3
04/02/2021,86.65,93.2,89.13,88.01
03/02/2021,86.3,92.86,88.82,87.69
02/02/2021,86.3,92.86,88.82,87.69
01/02/2021,86.3,92.86,88.82,87.69
31/01/2021,86.3,92.86,88.82,87.69
30/01/2021,86.3,92.86,88.82,87.69
29/01/2021,86.3,92.86,88.82,87.69
28/01/2021,86.3,92.86,88.82,87.69
27/01/2021,86.3,92.86,88.82,87.69
26/01/2021,86.05,92.62,88.6,87.45
25/01/2021,85.7,92.28,88.29,87.11
24/01/2021,85.7,92.28,88.29,87.11
23/01/2021,85.7,92.28,88.29,87.11
22/01/2021,85.45,92.04,88.07,86.87
21/01/2021,85.2,91.8,87.85,86.63
20/01/2021,85.2,91.8,87.85,86.63
19/01/2021,85.2,91.8,87.85,86.63
18/01/2021,84.95,91.56,87.63,86.39
17/01/2021,84.7,91.32,87.4,86.15
16/01/2021,84.7,91.32,87.4,86.15
15/01/2021,84.7,91.32,87.4,86.15
14/01/2021,84.7,91.32,87.4,86.15
13/01/2021,84.45,91.07,87.18,85.92
12/01/2021,84.2,90.83,86.96,85.68
11/01/2021,84.2,90.83,86.96,85.68
10/01/2021,84.2,90.83,86.96,85.68
09/01/2021,84.2,90.83,86.96,85.68
08/01/2021,84.2,90.83,86.96,85.68
07/01/2021,84.2,90.83,86.96,85.68
06/01/2021,83.97,90.6,86.75,85.44
05/01/2021,83.71,90.34,86.51,85.19
04/01/2021,83.71,90.34,86.51,85.19
03/01/2021,83.71,90.34,86.51,85.19
02/01/2021,83.71,90.34,86.51,85.19
01/01/2021,83.71,90.34,86.51,85.19
31/12/2020,83.71,90.34,86.51,85.19
30/12/2020,83.71,90.34,86.51,85.19
29/12/2020,83.71,90.34,86.51,85.19
28/12/2020,83.71,90.34,86.51,85.19
27/12/2020,83.71,90.34,86.51,85.19
26/12/2020,83.71,90.34,86.51,85.19
25/12/2020,83.71,90.34,86.51,85.19
24/12/2020,83.71,90.34,86.51,85.19
23/12/2020,83.71,90.34,86.51,85.19
22/12/2020,83.71,90.34,86.51,85.19
21/12/2020,83.71,90.34,86.51,85.19
20/12/2020,83.71,90.34,86.51,85.19
19/12/2020,83.71,90.34,86.51,85.19
18/12/2020,83.71,90.34,86.51,85.19
17/12/2020,83.71,90.34,86.51,85.19
16/12/2020,83.71,90.34,86.51,85.19
15/12/2020,83.71,90.34,86.51,85.19
14/12/2020,83.71,90.34,86.51,85.19
13/12/2020,83.71,90.34,86.51,85.19
12/12/2020,83.71,90.34,86.51,85.19
11/12/2020,83.71,90.34,86.51,85.19
10/12/2020,83.71,90.34,86.51,85.19
09/12/2020,83.71,90.34,86.51,85.19
08/12/2020,83.71,90.34,86.51,85.19
07/12/2020,83.71,90.34,86.51,85.19
06/12/2020,83.41,90.05,86.25,84.9
05/12/2020,83.13,89.78,86,84.63
04/12/2020,82.86,89.52,85.76,84.37
03/12/2020,82.66,89.33,85.59,84.18
02/12/2020,82.49,89.16,85.44,84.02
01/12/2020,82.34,89.02,85.31,83.87
30/11/2020,82.34,89.02,85.31,83.87
29/11/2020,82.34,89.02,85.31,83.87
28/11/2020,82.13,88.81,85.12,83.67
27/11/2020,81.89,88.58,84.91,83.44
26/11/2020,81.7,88.4,84.74,83.26
25/11/2020,81.59,88.29,84.64,83.15
24/11/2020,81.59,88.29,84.64,83.15
23/11/2020,81.53,88.23,84.59,83.1
22/11/2020,81.46,88.16,84.53,83.03
21/11/2020,81.38,88.09,84.46,82.95
20/11/2020,81.23,87.92,84.31,82.79
19/11/2020,81.06,87.74,84.14,82.59
18/11/2020,81.06,87.74,84.14,82.59
17/11/2020,81.06,87.74,84.14,82.59
16/11/2020,81.06,87.74,84.14,82.59
15/11/2020,81.06,87.74,84.14,82.59
14/11/2020,81.06,87.74,84.14,82.59
13/11/2020,81.06,87.74,84.14,82.59
12/11/2020,81.06,87.74,84.14,82.59
11/11/2020,81.06,87.74,84.14,82.59
10/11/2020,81.06,87.74,84.14,82.59
09/11/2020,81.06,87.74,84.14,82.59
08/11/2020,81.06,87.74,84.14,82.59
07/11/2020,81.06,87.74,84.14,82.59
06/11/2020,81.06,87.74,84.14,82.59
05/11/2020,81.06,87.74,84.14,82.59
04/11/2020,81.06,87.74,84.14,82.59
03/11/2020,81.06,87.74,84.14,82.59
02/11/2020,81.06,87.74,84.14,82.59
01/11/2020,81.06,87.74,84.14,82.59
31/10/2020,81.06,87.74,84.14,82.59
30/10/2020,81.06,87.74,84.14,82.59
29/10/2020,81.06,87.74,84.14,82.59
28/10/2020,81.06,87.74,84.14,82.59
27/10/2020,81.06,87.74,84.14,82.59
26/10/2020,81.06,87.74,84.14,82.59
25/10/2020,81.06,87.74,84.14,82.59
24/10/2020,81.06,87.74,84.14,82.59
23/10/2020,81.06,87.74,84.14,82.59
22/10/2020,81.06,87.74,84.14,82.59
21/10/2020,81.06,87.74,84.14,82.59
20/10/2020,81.06,87.74,84.14,82.59
19/10/2020,81.06,87.74,84.14,82.59
18/10/2020,81.06,87.74,84.14,82.59
17/10/2020,81.06,87.74,84.14,82.59
16/10/2020,81.06,87.74,84.14,82.59
15/10/2020,81.06,87.74,84.14,82.59
14/10/2020,81.06,87.74,84.14,82.59
13/10/2020,81.06,87.74,84.14,82.59
12/10/2020,81.06,87.74,84.14,82.59
11/10/2020,81.06,87.74,84.14,82.59
10/10/2020,81.06,87.74,84.14,82.59
09/10/2020,81.06,87.74,84.14,82.59
08/10/2020,81.06,87.74,84.14,82.59
07/10/2020,81.06,87.74,84.14,82.59
06/10/2020,81.06,87.74,84.14,82.59
05/10/2020,81.06,87.74,84.14,82.59
04/10/2020,81.06,87.74,84.14,82.59
03/10/2020,81.06,87.74,84.14,82.59
02/10/2020,81.06,87.74,84.14,82.59
01/10/2020,81.06,87.74,84.14,82.59
30/09/2020,81.06,87.74,84.14,82.59
29/09/2020,81.06,87.74,84.14,82.59
28/09/2020,81.06,87.74,84.14,82.59
27/09/2020,81.06,87.74,84.14,82.59
26/09/2020,81.06,87.74,84.14,82.59
25/09/2020,81.06,87.74,84.14,82.59
24/09/2020,81.06,87.74,84.14,82.59
23/09/2020,81.06,87.74,84.14,82.59
22/09/2020,81.06,87.74,84.14,82.59
21/09/2020,81.14,87.82,84.21,82.67
20/09/2020,81.14,87.82,84.21,82.67
19/09/2020,81.14,87.82,84.21,82.67
18/09/2020,81.14,87.82,84.21,82.67
17/09/2020,81.4,88.07,84.44,82.92
16/09/2020,81.55,88.21,84.57,83.06
15/09/2020,81.55,88.21,84.57,83.06
14/09/2020,81.72,88.38,84.72,83.23
13/09/2020,81.86,88.51,84.85,83.36
12/09/2020,81.86,88.51,84.85,83.36
11/09/2020,81.99,88.64,84.96,83.49
10/09/2020,81.99,88.64,84.96,83.49
09/09/2020,82.08,88.73,85.04,83.57
08/09/2020,82.08,88.73,85.04,83.57
07/09/2020,82.08,88.73,85.04,83.57
06/09/2020,82.08,88.73,85.04,83.57
05/09/2020,82.08,88.73,85.04,83.57
04/09/2020,82.08,88.73,85.04,83.57
03/09/2020,82.08,88.73,85.04,83.57
02/09/2020,82.08,88.73,85.04,83.57
01/09/2020,82.08,88.73,85.04,83.57
31/08/2020,82.03,88.68,85,83.52
30/08/2020,82.03,88.68,85,83.52
29/08/2020,81.94,88.58,84.91,83.43
28/08/2020,81.94,88.58,84.91,83.43
27/08/2020,81.83,88.48,84.82,83.33
26/08/2020,81.73,88.39,84.73,83.24
25/08/2020,81.73,88.39,84.73,83.24
24/08/2020,81.62,88.28,84.64,83.13
23/08/2020,81.49,88.16,84.52,83.01
22/08/2020,81.35,88.02,84.4,82.87
21/08/2020,81.19,87.87,84.26,82.72
20/08/2020,81,87.68,84.09,82.53
19/08/2020,80.9,87.58,83.99,82.43
18/08/2020,80.9,87.58,83.99,82.43
17/08/2020,80.73,87.45,83.87,82.3
16/08/2020,80.57,87.31,83.75,82.17
15/08/2020,80.43,87.19,83.63,82.05
14/08/2020,80.43,87.19,83.63,82.05
13/08/2020,80.43,87.19,83.63,82.05
12/08/2020,80.43,87.19,83.63,82.05
11/08/2020,80.43,87.19,83.63,82.05
10/08/2020,80.43,87.19,83.63,82.05
09/08/2020,80.43,87.19,83.63,82.05
08/08/2020,80.43,87.19,83.63,82.05
07/08/2020,80.43,87.19,83.63,82.05
06/08/2020,80.43,87.19,83.63,82.05
05/08/2020,80.43,87.19,83.63,82.05
04/08/2020,80.43,87.19,83.63,82.05
03/08/2020,80.43,87.19,83.63,82.05
02/08/2020,80.43,87.19,83.63,82.05
01/08/2020,80.43,87.19,83.63,82.05
31/07/2020,80.43,87.19,83.63,82.1
30/07/2020,80.43,87.19,83.63,82.1
29/07/2020,80.43,87.19,83.63,82.1
28/07/2020,80.43,87.19,83.63,82.1
27/07/2020,80.43,87.19,83.63,82.1
26/07/2020,80.43,87.19,83.63,82.1
25/07/2020,80.43,87.19,83.63,82.1
24/07/2020,80.43,87.19,83.63,82.1
23/07/2020,80.43,87.19,83.63,82.1
22/07/2020,80.43,87.19,83.63,82.1
21/07/2020,80.43,87.19,83.63,82.1
20/07/2020,80.43,87.19,83.63,82.1
19/07/2020,80.43,87.19,83.63,82.1
18/07/2020,80.43,87.19,83.63,82.1
17/07/2020,80.43,87.19,83.63,82.1
16/07/2020,80.43,87.19,83.63,82.1
15/07/2020,80.43,87.19,83.63,82.1
14/07/2020,80.43,87.19,83.63,82.1
13/07/2020,80.43,87.19,83.63,82.1
12/07/2020,80.43,87.19,83.63,82.1
11/07/2020,80.43,87.19,83.63,82.1
10/07/2020,80.43,87.19,83.63,82.1
09/07/2020,80.43,87.19,83.63,82.1
08/07/2020,80.43,87.19,83.63,82.1
07/07/2020,80.43,87.19,83.63,82.1
06/07/2020,80.43,87.19,83.63,82.1
05/07/2020,80.43,87.19,83.63,82.1
04/07/2020,80.43,87.19,83.63,82.1
03/07/2020,80.43,87.19,83.63,82.1
02/07/2020,80.43,87.19,83.63,82.1
01/07/2020,80.43,87.19,83.63,82.1
30/06/2020,80.43,87.19,83.63,82.1
29/06/2020,80.43,87.19,83.63,82.1
28/06/2020,80.38,87.14,83.59,82.05
27/06/2020,80.38,87.14,83.59,82.05
26/06/2020,80.13,86.91,83.37,81.82
25/06/2020,79.92,86.7,83.18,81.61
24/06/2020,79.76,86.54,83.04,81.45
23/06/2020,79.76,86.54,83.04,81.45
22/06/2020,79.56,86.36,82.87,81.27
21/06/2020,79.23,86.04,82.58,80.95
20/06/2020,78.88,85.7,82.27,80.62
19/06/2020,78.37,85.21,81.82,80.13
18/06/2020,77.81,84.66,81.32,79.59
17/06/2020,77.28,84.15,80.86,79.08
16/06/2020,76.73,83.62,80.37,78.55
15/06/2020,76.26,83.17,79.96,78.1
14/06/2020,75.78,82.7,79.53,77.64
13/06/2020,75.16,82.1,78.99,77.05
12/06/2020,74.57,81.53,78.47,76.48
11/06/2020,74,80.98,77.96,75.94
10/06/2020,73.4,80.4,77.43,75.36
09/06/2020,73,80.01,77.08,74.98
08/06/2020,72.46,79.49,76.6,74.46
07/06/2020,71.86,78.91,76.07,73.89
06/06/2020,71.26,78.32,75.54,73.3
05/06/2020,71.26,78.32,75.54,73.3
04/06/2020,71.26,78.32,75.54,73.3
03/06/2020,71.26,78.32,75.54,73.3
02/06/2020,71.26,78.32,75.54,73.3
01/06/2020,71.26,78.32,75.54,73.3
31/05/2020,71.26,76.31,75.54,73.3
30/05/2020,71.26,76.31,75.54,73.3
29/05/2020,71.26,76.31,75.54,73.3
28/05/2020,71.26,76.31,75.54,73.3
27/05/2020,71.26,76.31,75.54,73.3
26/05/2020,71.26,76.31,75.54,73.3
25/05/2020,71.26,76.31,75.54,73.3
24/05/2020,71.26,76.31,75.54,73.3
